86  4
116  53
118  2
121  42
133  55
136  62
144  14
150  5
151  69
154  30
216  4
222  77
223  26
227  13
240  53
246  42
250  29
250  52
251  4
256  60
257  21
266  55
277  77
285  26
294  67
304  28
305  39
308  19
309  77
324  51
344  68
360  4
361  14
368  62
396  53
405  22
406  42
415  4
428  73
439  77
443  28
443  39
445  67
451  55
453  19
458  79
462  26
464  12
464  76
475  59
482  51
485  77
486  72
489  79
491  8
494  52
504  29
509  28
522  39
525  12
539  76
553  2
556  30
560  70
561  17
561  35
564  5
564  69
565  14
570  21
574  9
583  55
588  70
589  2
592  17
594  35
600  62
616  34
627  46
665  70
734  17
751  35
764  69
765  5
799  2
820  58
842  55
844  53
845  4
846  42
850  73
851  21
859  26
860  30
860  77
866  11
867  60
868  64
869  67
876  19
876  57
877  14
877  46
878  79
880  28
881  26
882  39
