132  20
139  89
146  79
148  22
150  44
175  89
176  1
184  35
196  66
207  89
217  52
224  55
229  93
235  89
236  62
249  1
259  35
261  89
275  66
285  89
288  5
290  66
290  74
291  42
291  76
292  26
297  77
302  93
307  66
307  89
310  5
310  74
313  1
315  42
317  58
317  76
319  26
321  52
327  89
328  35
329  66
339  22
340  62
343  79
344  20
344  44
347  77
347  89
349  93
356  34
358  22
361  79
362  44
363  20
363  55
366  89
377  1
379  39
380  22
381  31
384  79
384  89
385  44
385  52
386  34
387  20
388  11
388  68
392  35
393  12
393  27
394  67
395  93
398  17
399  45
400  68
401  11
402  34
407  22
410  27
410  52
412  12
413  67
413  79
414  44
415  68
416  11
420  34
421  20
421  45
427  59
428  0
428  57
430  42
431  27
432  11
432  68
435  45
437  12
437  37
438  67
440  57
440  59
441  0
445  34
445  35
451  45
453  11
453  68
454  57
455  0
455  48
455  59
455  78
456  27
460  37
461  52
463  90
466  78
468  13
468  27
470  35
470  45
470  57
471  0
472  12
472  67
473  24
473  59
474  86
474  90
477  68
478  11
479  78
481  17
481  27
484  13
485  90
488  57
490  0
492  45
493  78
495  27
495  37
495  59
496  86
497  90
499  24
500  35
500  40
503  13
507  64
508  11
508  68
509  90
510  57
510  78
511  27
511  44
512  17
513  0
514  51
514  52
515  45
519  86
522  12
522  59
525  44
525  67
532  34
533  90
535  22
536  35
536  79
537  57
539  20
542  0
543  11
543  68
546  45
550  34
552  22
552  44
553  35
553  52
554  79
555  37
555  42
556  89
557  59
558  62
559  1
559  20
565  52
566  89
567  93
571  34
572  1
572  22
574  66
575  79
576  55
576  89
577  31
578  15
578  52
578  68
579  42
580  11
582  66
583  12
583  22
583  44
584  5
584  62
585  20
585  74
586  1
586  67
586  89
586  93
587  76
588  26
588  42
591  66
592  52
592  77
595  5
595  22
595  34
596  89
597  74
597  79
598  42
598  58
600  66
601  76
603  1
603  26
605  28
606  55
606  89
606  93
607  52
608  5
608  22
609  42
610  66
610  74
610  77
614  68
616  11
616  20
617  76
617  89
618  44
620  26
620  42
620  66
622  1
622  5
622  22
622  79
623  34
624  52
624  62
625  39
625  74
627  93
628  89
630  58
631  66
632  42
632  77
635  35
638  22
638  76
639  89
640  12
642  52
643  35
643  67
644  1
644  62
645  44
647  27
647  45
648  93
650  11
650  57
650  68
650  90
651  0
651  20
651  34
651  89
652  79
654  17
654  44
654  78
655  13
655  35
655  59
656  37
658  27
659  57
659  86
659  90
661  3
662  13
662  53
663  2
664  37
664  45
666  78
667  0
667  24
668  44
668  90
669  5
669  13
669  21
669  27
669  57
670  48
671  74
672  3
672  17
673  37
673  53
676  2
676  59
676  86
677  13
677  90
680  57
682  37
682  78
684  3
685  0
685  13
685  53
686  5
686  74
686  90
690  21
691  2
692  37
692  57
693  13
694  24
694  86
696  90
697  3
697  40
699  53
702  13
704  74
706  5
706  90
708  78
709  2
711  13
712  3
713  86
715  53
716  17
716  90
720  21
721  13
725  74
726  90
729  37
730  3
730  5
732  2
732  13
732  86
734  53
736  90
739  37
739  78
741  24
742  57
743  13
746  90
750  0
750  37
750  74
751  3
752  86
753  57
753  59
754  13
754  27
756  5
756  35
756  90
757  53
758  78
759  44
759  45
761  37
762  2
762  17
763  35
764  11
764  27
764  57
764  68
765  74
765  89
766  5
766  13
766  44
766  90
767  0
767  52
768  22
768  34
769  42
769  66
770  12
770  35
770  67
771  21
771  86
772  1
772  45
772  59
772  62
772  74
772  79
773  20
773  89
774  5
774  27
774  37
774  44
774  93
775  78
776  90
777  22
777  26
777  52
777  66
777  76
778  17
778  35
778  42
778  51
779  57
779  68
780  11
781  77
781  89
783  34
784  55
785  1
785  66
789  42
789  58
789  93
791  89
792  26
793  62
793  76
798  79
808  31
