67  8
76  11
76  28
82  31
90  10
121  13
121  26
122  16
125  81
134  1
160  80
172  29
175  19
187  81
214  8
232  10
233  81
234  32
251  80
253  30
258  8
259  12
259  33
267  28
271  9
273  34
273  81
274  1
277  13
277  80
282  15
294  8
295  30
304  80
310  33
310  81
323  12
332  28
332  80
345  81
347  10
349  23
351  8
360  80
363  13
368  19
380  16
380  81
388  80
414  30
414  81
416  80
425  1
432  8
444  80
449  81
465  33
470  34
471  80
475  18
478  12
478  13
479  11
480  28
483  81
488  14
488  99
494  21
497  80
501  85
508  18
509  10
512  13
516  11
516  81
519  87
523  80
527  99
528  12
530  8
530  9
538  15
550  80
550  81
577  80
580  99
584  81
587  85
596  32
604  80
605  30
609  13
618  81
620  14
631  80
637  18
644  8
644  99
647  1
650  81
658  80
663  28
664  19
669  11
675  87
684  12
684  81
685  80
693  33
712  80
713  99
715  10
715  85
721  81
746  13
757  80
782  99
797  80
