91  7
157  23
172  48
175  57
188  60
196  19
210  80
220  3
220  56
220  76
236  4
236  85
236  94
237  24
237  55
237  75
264  3
264  41
268  23
268  76
271  22
275  56
287  85
287  94
291  99
309  14
309  72
309  89
312  38
315  82
317  22
321  31
325  96
332  13
341  72
355  99
370  96
380  82
399  85
399  94
413  57
419  80
423  7
424  19
429  83
429  97
434  86
435  66
437  93
439  47
440  71
441  62
442  90
444  32
449  48
453  23
453  30
455  86
462  93
463  80
472  7
473  83
477  86
479  71
487  47
488  62
491  93
503  86
631  86
634  93
650  80
653  86
659  83
660  93
668  32
674  97
675  60
676  80
677  72
677  86
679  23
680  57
681  7
681  85
681  94
683  56
684  3
684  76
692  90
693  4
694  19
694  75
695  93
696  55
697  99
698  24
698  65
698  83
702  22
704  82
704  96
706  48
707  60
709  8
710  17
710  56
711  66
712  31
712  89
715  85
715  94
717  86
718  23
719  93
721  49
722  99
728  3
730  13
731  97
735  72
735  76
738  96
744  93
746  8
748  82
749  99
750  86
752  17
759  85
759  94
764  56
772  93
778  86
781  99
782  14
783  7
783  96
785  38
786  47
787  80
788  32
789  89
789  93
794  86
798  22
800  72
802  83
806  93
807  19
811  86
813  85
813  94
815  80
816  99
817  71
819  90
820  47
822  7
824  93
825  97
826  32
827  62
828  82
828  86
830  30
830  57
837  60
845  93
846  83
847  80
848  23
848  41
848  96
850  86
872  85
872  94
882  80
