0.1 1 -50 265 -0.17989 -1.7989 0 0.399722 0 0 0 0 -65.2816 -64.9236 -64.9279 
0.2 1 -50 264.7 -0.359781 -1.7989 0 0.413868 0 0 0 0 -65.5572 -64.8485 -64.8571 
0.3 1 -50 264.4 -0.539671 -1.7989 0 0.427969 0 0 0 0 -65.8261 -64.7749 -64.7875 
0.4 1 -50 264.1 -0.719561 -1.7989 0 0.442026 0 0 0 0 -66.0881 -64.7026 -64.7191 
0.5 1 -50 263.8 -0.899452 -1.7989 0 0.456038 0 0 0 0 -66.3427 -64.6315 -64.6518 
0.6 1 -50 263.5 -1.07934 -1.7989 0 0.470007 0 0 0 0 -66.5897 -64.5617 -64.5856 
0.7 1 -50 263.2 -1.25923 -1.7989 0 0.483933 0 0 0 0 -66.8286 -64.4931 -64.5203 
0.8 1 -50 262.9 -1.43912 -1.7989 0 0.497814 0 0 0 0 -67.0595 -64.4257 -64.4561 
0.9 1 -50 262.6 -1.61901 -1.7989 0 0.511653 0 0 0 0 -67.282 -64.3595 -64.3928 
1 1 -50 262.3 -1.7989 -1.7989 0 0.525448 0 0 0 0 -67.4961 -64.2943 -64.3303 
1.1 1 -50 262 -1.97879 -1.7989 0 0.539201 0 0 0 0 -67.7017 -64.2303 -64.2687 
1.2 1 -50 261.7 -2.15868 -1.7989 0 0.55291 0 0 0 0 -67.8988 -64.1673 -64.208 
1.3 1 -50 261.4 -2.33857 -1.7989 0 0.566577 0 0 0 0 -68.0875 -64.1053 -64.148 
1.4 1 -50 261.1 -2.51847 -1.7989 0 0.580201 0 0 0 0 -68.2678 -64.0443 -64.0887 
1.5 1 -50 260.8 -2.69836 -1.7989 0 0.593783 0 0 0 0 -68.4398 -63.9843 -64.0302 
1.6 1 -50 260.5 -2.87825 -1.7989 0 0.607323 0 0 0 0 -68.6037 -63.9253 -63.9723 
1.7 1 -50 260.2 -3.05814 -1.7989 0 0.62082 0 0 0 0 -68.7595 -63.8672 -63.9151 
1.8 1 -50 259.9 -3.23803 -1.7989 0 0.634276 0 0 0 0 -68.9076 -63.81 -63.8585 
1.9 1 -50 259.6 -3.41792 -1.7989 0 0.647689 0 0 0 0 -69.0481 -63.7537 -63.8025 
2 1 -50 259.3 -3.59781 -1.7989 0 0.66106 0 0 0 0 -69.1811 -63.6982 -63.7471 
2.1 1 -50 259 -3.7777 -1.7989 0 0.674389 0 0 0 0 -69.3071 -63.6437 -63.6922 
2.2 1 -50 258.7 -3.95759 -1.7989 0 0.687677 0 0 0 0 -69.4261 -63.5899 -63.6378 
2.3 1 -50 258.4 -4.13748 -1.7989 0 0.700922 0 0 0 0 -69.5385 -63.537 -63.5839 
2.4 1 -50 258.1 -4.31737 -1.7989 0 0.714126 0 0 0 0 -69.6445 -63.4848 -63.5305 
2.5 1 -50 257.8 -4.49726 -1.7989 0 0.727288 0 0 0 0 -69.7444 -63.4335 -63.4775 
2.6 1 -50 257.5 -4.67715 -1.7989 0 0.740409 0 0 0 0 -69.8384 -63.3829 -63.425 
2.7 1 -50 257.2 -4.85704 -1.7989 0 0.753488 0 0 0 0 -69.9268 -63.3331 -63.3728 
2.8 1 -50 256.9 -5.03693 -1.7989 0 0.766525 0 0 0 0 -70.0099 -63.284 -63.321 
2.9 1 -50 256.6 -5.21682 -1.7989 0 0.77952 0 0 0 0 -70.0878 -63.2356 -63.2696 
3 1 -50 256.3 -5.39671 -1.7989 0 0.792473 0 0 0 0 -70.1609 -63.1879 -63.2185 
3.1 1 -50 256 -5.5766 -1.7989 0 0.805385 0 0 0 0 -70.2295 -63.141 -63.1678 
3.2 1 -50 255.7 -5.75649 -1.7989 0 0.818255 0 0 0 0 -70.2936 -63.0947 -63.1173 
3.3 1 -50 255.4 -5.93638 -1.7989 0 0.831083 0 0 0 0 -70.3536 -63.0491 -63.0672 
3.4 1 -50 255.1 -6.11627 -1.7989 0 0.84387 0 0 0 0 -70.4097 -63.0042 -63.0173 
3.5 1 -50 254.8 -6.29616 -1.7989 0 0.856614 0 0 0 0 -70.4622 -62.9599 -62.9676 
3.6 1 -50 254.5 -6.47605 -1.7989 0 0.869316 0 0 0 0 -70.5111 -62.9162 -62.9182 
3.7 1 -50 254.2 -6.65594 -1.7989 0 0.881977 0 0 0 0 -70.5567 -62.8732 -62.869 
3.8 1 -50 253.9 -6.83583 -1.7989 0 0.894595 0 0 0 0 -70.5992 -62.8308 -62.82 
3.9 1 -50 253.6 -7.01572 -1.7989 0 0.907171 0 0 0 0 -70.6389 -62.7891 -62.7712 
4 1 -50 253.3 -7.19561 -1.7989 0 0.919704 0 0 0 0 -70.6757 -62.7479 -62.7225 
4.1 1 -50 253 -7.3755 -1.7989 0 0.932195 0 0 0 0 -70.71 -62.7073 -62.674 
4.2 1 -50 252.7 -7.5554 -1.7989 0 0.944644 0 0 0 0 -70.7418 -62.6673 -62.6257 
4.3 1 -50 252.4 -7.73529 -1.7989 0 0.957049 0 0 0 0 -70.7714 -62.6279 -62.5774 
4.4 1 -50 252.1 -7.91518 -1.7989 0 0.969412 0 0 0 0 -70.7988 -62.589 -62.5293 
4.5 1 -50 251.8 -8.09507 -1.7989 0 0.981732 0 0 0 0 -70.8242 -62.5507 -62.4812 
4.6 1 -50 251.5 -8.27496 -1.7989 0 0.994008 0 0 0 0 -70.8478 -62.513 -62.4332 
4.7 1 -50 251.2 -8.45485 -1.7989 0 1.00624 0 0 0 0 -70.8695 -62.4758 -62.3853 
4.8 1 -50 250.9 -8.63474 -1.7989 0 1.01843 0 0 0 0 -70.8896 -62.4391 -62.3374 
4.9 1 -50 250.6 -8.81463 -1.7989 0 1.03058 0 0 0 0 -70.9082 -62.403 -62.2896 
5 1 -50 250.3 -8.99452 -1.7989 0 1.04268 0 0 0 0 -70.9253 -62.3674 -62.2417 
5.1 1 -50 250 -9.17441 -1.7989 0 1.05474 0 0 0 0 -70.9411 -62.3323 -62.1939 
5.2 1 -50 249.7 -9.3543 -1.7989 0 1.06675 0 0 0 0 -70.9556 -62.2977 -62.146 
5.3 1 -50 249.4 -9.53419 -1.7989 0 1.07872 0 0 0 0 -70.9689 -62.2637 -62.0981 
5.4 1 -50 249.1 -9.71408 -1.7989 0 1.09064 0 0 0 0 -70.9811 -62.2301 -62.0502 
5.5 1 -50 248.8 -9.89397 -1.7989 0 1.10252 0 0 0 0 -70.9922 -62.197 -62.0021 
5.6 1 -50 248.5 -10.0739 -1.7989 0 1.11435 0 0 0 0 -71.0024 -62.1644 -61.954 
5.7 1 -50 248.2 -10.2538 -1.7989 0 1.12614 0 0 0 0 -71.0117 -62.1323 -61.9059 
5.8 1 -50 247.9 -10.4336 -1.7989 0 1.13788 0 0 0 0 -71.0201 -62.1006 -61.8576 
5.9 1 -50 247.6 -10.6135 -1.7989 0 1.14958 0 0 0 0 -71.0278 -62.0695 -61.8091 
6 1 -50 247.3 -10.7934 -1.7989 0 1.16123 0 0 0 0 -71.0347 -62.0388 -61.7606 
6.1 1 -50 247 -10.9733 -1.7989 0 1.17283 0 0 0 0 -71.0409 -62.0085 -61.7118 
6.2 1 -50 246.7 -11.1532 -1.7989 0 1.18438 0 0 0 0 -71.0465 -61.9788 -61.6629 
6.3 1 -50 246.4 -11.3331 -1.7989 0 1.19589 0 0 0 0 -71.0515 -61.9494 -61.6138 
6.4 1 -50 246.1 -11.513 -1.7989 0 1.20735 0 0 0 0 -71.0559 -61.9205 -61.5645 
6.5 1 -50 245.8 -11.6929 -1.7989 0 1.21876 0 0 0 0 -71.0598 -61.8921 -61.515 
6.6 1 -50 245.5 -11.8728 -1.7989 0 1.23012 0 0 0 0 -71.0633 -61.8641 -61.4652 
6.7 1 -50 245.2 -12.0527 -1.7989 0 1.24143 0 0 0 0 -71.0662 -61.8365 -61.4152 
6.8 1 -50 244.9 -12.2325 -1.7989 0 1.25269 0 0 0 0 -71.0688 -61.8094 -61.3648 
6.9 1 -50 244.6 -12.4124 -1.7989 0 1.2639 0 0 0 0 -71.0709 -61.7827 -61.3142 
7 1 -50 244.3 -12.5923 -1.7989 0 1.27506 0 0 0 0 -71.0727 -61.7564 -61.2632 
7.1 1 -50 244 -12.7722 -1.7989 0 1.28617 0 0 0 0 -71.0742 -61.7305 -61.2119 
7.2 1 -50 243.7 -12.9521 -1.7989 0 1.29723 0 0 0 0 -71.0753 -61.7051 -61.1603 
7.3 1 -50 243.4 -13.132 -1.7989 0 1.30823 0 0 0 0 -71.0761 -61.68 -61.1082 
7.4 1 -50 243.1 -13.3119 -1.7989 0 1.31918 0 0 0 0 -71.0767 -61.6554 -61.0557 
7.5 1 -50 242.8 -13.4918 -1.7989 0 1.33008 0 0 0 0 -71.077 -61.6311 -61.0028 
7.6 1 -50 242.5 -13.6717 -1.7989 0 1.34092 0 0 0 0 -71.0771 -61.6073 -60.9495 
7.7 1 -50 242.2 -13.8516 -1.7989 0 1.35171 0 0 0 0 -71.0769 -61.5839 -60.8956 
7.8 1 -50 241.9 -14.0314 -1.7989 0 1.36244 0.893551 0 0 0 -71.0734 -61.5587 -60.836 
7.9 1 -50 241.6 -14.2113 -1.7989 0 1.37312 0.950946 0 0 0 -71.0696 -61.5336 -60.7753 
8 1 -50 241.3 -14.3912 -1.7989 0 1.38374 0.993846 0 0 0 -71.0657 -61.5088 -60.7135 
8.1 1 -50 241 -14.5711 -1.7989 0 1.3943 1.03081 0 0 0 -71.0616 -61.4842 -60.6508 
8.2 1 -50 240.7 -14.751 -1.7989 0 1.4048 1.06428 0 0 0 -71.0574 -61.4599 -60.5869 
8.3 1 -50 240.4 -14.9309 -1.7989 0 1.41524 1.09537 0 0 0 -71.053 -61.4358 -60.522 
8.4 1 -50 240.1 -15.1108 -1.7989 0 1.42563 1.1247 0 0 0 -71.0486 -61.4119 -60.456 
8.5 1 -50 239.8 -15.2907 -1.7989 0 1.43595 1.15264 0 0 0 -71.044 -61.3882 -60.3889 
8.6 1 -50 239.5 -15.4706 -1.7989 0 1.4462 1.17947 0 0 0 -71.0394 -61.3648 -60.3205 
8.7 1 -50 239.2 -15.6505 -1.7989 0 1.4564 1.20536 0 0 0 -71.0348 -61.3416 -60.2509 
8.8 1 -50 238.9 -15.8304 -1.7989 0 1.46653 1.23046 0 0 0 -71.0301 -61.3187 -60.1801 
8.9 1 -50 238.6 -16.0102 -1.7989 0 1.47659 1.25487 0 0 0 -71.0253 -61.296 -60.1079 
9 1 -50 238.3 -16.1901 -1.7989 0 1.48659 1.27868 0 0 0 -71.0204 -61.2735 -60.0342 
9.1 1 -50 238 -16.37 -1.7989 0 1.49652 1.30195 0 0 0 -71.0156 -61.2512 -59.9592 
9.2 1 -50 237.7 -16.5499 -1.7989 0 1.50638 1.32473 0 0 0 -71.0106 -61.2291 -59.8825 
9.3 1 -50 237.4 -16.7298 -1.7989 0 1.51617 1.34708 0 0 0 -71.0057 -61.2073 -59.8043 
9.4 1 -50 237.1 -16.9097 -1.7989 0 1.52589 1.36903 0 0 0 -71.0007 -61.1856 -59.7244 
9.5 1 -50 236.8 -17.0896 -1.7989 0 1.53554 1.39061 0 0 0 -70.9957 -61.1642 -59.6428 
9.6 1 -50 236.5 -17.2695 -1.7989 0 1.54511 1.41186 0 0 0 -70.9906 -61.143 -59.5593 
