0.1 1 -50 265 -0.831902 -8.31902 0 0.399722 0 0 0 0 -31.176 -34.8002 -23.1943 -49.6936 
0.2 1 -50 264.7 -1.6638 -8.31902 0 0.423237 0 0 0 0 7.26483 -0.85997 26.8147 -33.4053 
0.3 1 -50 264.4 -2.49571 -8.31902 0 0.445116 0 0 0 0 64.4989 47.6797 110.417 -13.8247 
0.4 1 -50 264.1 -3.00238 -5.0667 0 0.465395 0 0 0 0 -60.1021 -50.0824 -52.7289 13.0937 
0.5 1 -50 263.8 -3.50905 -5.0667 0 0.481565 0 0 0 0 -17.5194 -13.4793 2.05127 62.3088 
0.6 1 -50 263.5 -4.54775 -10.3871 0 0.497202 0 0 0 0 24.9625 27.3265 64.6113 -56.4531 
0.7 1 -50 263.2 -5.51123 -9.63479 0 0.51505 0 0 0 0 100.302 99.9773 -52.7289 -39.5208 
0.8 1 -50 262.9 -6.22471 -7.13474 0 0.530219 0 0 0 0 -60.1021 -50.0824 -7.27761 -22.1187 
0.9 1 -50 262.6 -6.93818 -7.13474 0 0.543196 0 0 0 0 -20.879 -15.1918 58.2662 5.52984 
1 1 -50 262.3 -7.57643 -6.38247 0 0.554997 0 0 0 0 19.4058 23.9341 -52.7289 42.9639 
1.1 1 -50 262 -8.74671 -11.7028 0 0.565833 0 0 0 0 87.293 90.4 -7.95975 -56.4531 
1.2 1 -50 261.7 -9.66699 -9.20277 0 0.572708 0 0 0 0 -60.1021 -50.0824 51.4613 -40.1781 
1.3 1 -50 261.4 -10.512 -8.4505 0 0.578161 0 0 0 0 -21.6438 -16.0177 -52.7289 -18.7896 
1.4 1 -50 261.1 -11.3571 -8.4505 0 0.582056 0 0 0 0 20.3065 22.7977 -8.6387 4.50749 
1.5 1 -50 260.8 -12.2021 -8.4505 0 0.583742 0 0 0 0 85.0216 86.256 45.2175 40.5 
1.6 1 -50 260.5 -13.254 -10.5185 0 0.583009 0.136847 0 0 0 -60.1021 -50.0824 -52.7289 -56.4531 
1.7 1 -50 260.2 -14.3058 -10.5185 0 0.575021 0.326224 0 0 0 -15.7322 -13.1377 3.73968 -35.7262 
1.8 1 -50 259.9 -15.3577 -10.5185 0 0.561963 0.424856 0 0 0 25.2492 25.4535 64.8682 -18.2856 
1.9 1 -50 259.6 -16.3343 -9.76626 0 0.542643 0.500804 0 0 0 93.7304 90.7306 -52.7289 5.13612 
2 1 -50 259.3 -17.0609 -7.26621 0 0.518423 0.560679 0 0 0 -60.1021 -50.0824 -9.43976 41.601 
2.1 1 -50 259 -18.3196 -12.5866 0 0.498066 0.603014 0 0 0 -22.88 -17.2883 52.5517 -56.4531 
2.2 1 -50 258.7 -19.503 -11.8343 0 0.431352 0.660552 0 0 0 18.7371 21.5054 -52.7289 -40.7085 
2.3 1 -50 258.4 -20.6865 -11.8343 0 0.297401 0.708046 0 0 0 83.7634 83.4405 -9.97897 -24.7285 
2.4 1 -50 258.1 -21.6199 -9.33424 0 0 0.749771 0 0 0 -60.1021 -50.0824 41.7461 -4.23616 
2.5 1 -50 257.8 -22.4781 -8.58197 0 0 0.781576 0 0 0 -23.5561 -18.0014 -52.7289 31.0454 
2.6 1 -50 257.5 -23.8683 -13.9023 0 0 0.809291 0 0 0 15.6401 17.8647 -10.5604 -56.4531 
2.7 1 -50 257.2 -25.2585 -13.9023 0 0 0.842355 0 0 0 78.8727 77.8462 44.6421 -41.1634 
2.8 1 -50 256.9 -26.3235 -10.65 0 0 0.870018 0 0 0 -60.1021 -50.0824 -52.7289 -25.794 
2.9 1 -50 256.6 -27.3885 -10.65 0 0 0.890521 0 0 0 -21.6795 -17.873 -2.55153 -1.20471 
3 1 -50 256.3 -28.4535 -10.65 0 0 0.908136 0 0 0 14.678 16.3117 52.0383 30.0887 
3.1 1 -50 256 -29.9754 -15.2181 0 0 0.922892 0 0 0 71.7559 71.1491 -52.7289 -56.4531 
3.2 1 -50 255.7 -31.2472 -12.718 0 0 0.933782 0 0 0 -60.1021 -50.0824 -7.72518 -41.6842 
3.3 1 -50 255.4 -32.519 -12.718 0 0 0.940178 0 0 0 -24.9794 -19.5243 52.6103 -22.1903 
3.4 1 -50 255.1 -33.7155 -11.9658 0 0 0.942081 0 0 0 9.42862 13.1614 -52.7289 -1.91427 
3.5 1 -50 254.8 -34.9121 -11.9658 0 0 0.940186 0 0 0 64.7083 65.6301 -12.4383 28.3069 
3.6 1 -50 254.5 -35.8587 -9.46572 0 0 0.933574 0 0 0 -60.1021 -50.0824 35.3305 82.069 
3.7 1 -50 254.2 -37.2621 -14.0338 0 0 0.927223 0.632093 0 0 -25.7184 -20.3235 -52.7289 -56.4531 
3.8 1 -50 253.9 -38.6655 -14.0338 0 0 0.90454 0.760847 0 0 14.5714 14.8809 -9.06562 -42.3377 
3.9 1 -50 253.6 -40.0688 -14.0338 0 0 0.871002 0.848995 0 0 69.8346 66.7399 39.6532 -28.4888 
4 1 -50 253.3 -41.147 -10.7815 0 0 0.821951 0.917661 0 0 -60.1021 -50.0824 -52.7289 -11.2005 
4.1 1 -50 253 -42.2251 -10.7815 0 0 0.770315 0.964354 0 0 -23.935 -20.315 -5.29662 18.1951 
4.2 1 -50 252.7 -43.3033 -10.7815 0 0 0.687146 1.00511 0 0 9.16061 10.2522 44.5975 61.8024 
4.3 1 -50 252.4 -44.8382 -15.3496 0 0 0 1.04089 0 0 59.1326 57.1634 -52.7289 -56.4531 
4.4 1 -50 252.1 -46.1232 -12.8495 0 0 0 1.07936 0 0 -60.1021 -50.0824 -11.2115 -43.9667 
4.5 1 -50 251.8 -47.4081 -12.8495 0 0 0 1.10761 0 0 -27.5788 -22.4254 43.4252 -27.2659 
4.6 1 -50 251.5 -48.6179 -12.0972 0 0 0 1.13098 0 0 3.22682 6.09906 -52.7289 -11.2212 
4.7 1 -50 251.2 -49.8276 -12.0972 0 0 0 1.14945 0 0 51.3177 50.2198 -15.9038 11.3998 
4.8 1 -50 250.9 -50.7873 -9.59719 0 0 0 1.16396 0 0 -60.1021 -50.0824 26.5125 47.9824 
4.9 1 -50 250.6 -52.2791 -14.9175 0 0 0 1.17517 0 0 -28.2978 -23.2016 108.176 -56.4531 
5 1 -50 250.3 -53.6956 -14.1653 0 0 0 1.18103 0 0 5.66534 6.96702 -52.7289 -44.604 
5.1 1 -50 250 -55.1121 -14.1653 0 0 0 1.18151 0 0 54.5341 50.8072 -16.5297 -33.3831 
5.2 1 -50 249.7 -56.2786 -11.6652 0 0 0 1.17608 0 0 -60.1021 -50.0824 24.9383 -19.7871 
5.3 1 -50 249.4 -57.4452 -11.6652 0 0 0 1.16891 0 0 -29.012 -23.9727 104.357 3.35426 
5.4 1 -50 249.1 -58.5365 -10.913 0 0 0 1.15688 0.82991 0 -0.150476 2.38372 -52.7289 33.6047 
5.5 1 -50 248.8 -60.1598 -16.2333 0 0 0 1.14136 0.942544 0 44.2285 42.3677 -17.1515 -56.4531 
5.6 1 -50 248.5 -61.5331 -13.7333 0 0 0 1.10141 1.04585 0 -60.1021 -50.0824 27.7138 -45.2074 
5.7 1 -50 248.2 -62.9064 -13.7333 0 0 0 1.05564 1.11161 0 -29.7212 -24.7383 109.069 -29.9641 
5.8 1 -50 247.9 -64.2045 -12.981 0 0 0 0.989742 1.16412 0 -1.81094 0.558027 -52.7289 -16.0381 
5.9 1 -50 247.6 -65.5026 -12.981 0 0 0 0.888795 1.20541 0 40.7943 38.5719 -17.7692 3.02933 
6 1 -50 247.3 -66.5507 -10.4809 0 0 0 0 1.23956 0 -60.1021 -50.0824 21.8386 32.3906 
